Categoria,Sub categoria 1,Sub categoria 2,OEM,FRAM,Tecfil,Wega,Mann,Mahle,Wix
Motor,Filtro,Filtro de aceite,,CH9713,,WOE909,HU713/1X,OX371,WL7408
Motor,Filtro,Filtro de aceite,,CH9911,PEL313,WOE640,HU719/6X,OX379D,WL7504
Motor,Filtro,Filtro de aceite,,CH9911,PEL313,WOE640,HU719/6X,OX379D,WL7504
Motor,Filtro,Filtro de aceite,,CH9918,PEL719,WOE460,HU514X,OX183/5D1,
Motor,Filtro,Filtro de aceite,,CH9954,PEL676,WOE810,HU7198X,OX370D,WL7320
Motor,Filtro,Filtro de aceite,,CH9954,PEL676,WOE810,HU719/8X,OX370D,WL7320
Motor,Filtro,Filtro de aceite,,CH9955,,WOE214,HU715/5X,OX367D,57171
Motor,Filtro,Filtro de aceite,,CH9972,PEL807,WOE804,HU7019Z,OX414D2,
Motor,Filtro,Filtro de aceite,1109CL,CH9973,PEL108,WOE710P,HU71151X,OX339/2D,WL7413
Motor,Filtro,Filtro de aceite,1109CL,CH9973,PEL108,WOE710P,HU711/51X,OX339/2D,WL7413
Motor,Filtro,Filtro de aceite,,CH9994,,WOE213,HU721/4X,OX177/3D,
Motor,Filtro,Filtro de aceite,,CH9999,,WOE903,,,
Motor,Filtro,Filtro de aceite,,FA5377,,,HU947/2X,OX1024D,92023E
Motor,Filtro,Filtro de aceite,,FA5393,,,H929/3,HX80,
Motor,Filtro,Filtro de aceite,,FA5559,,,HU12140X,OX168D,92041E
Motor,Filtro,Filtro de aceite,,FA5635,,,HU1072X,OX1023D,92096E
Motor,Filtro,Filtro de aceite,,FA5639,,,HU721x,HX77,92122E
Motor,Filtro,Filtro de aceite,,FA5819,,,PU1059X,KX191/1D,95042E
Motor,Filtro,Filtro de aceite,,FA5834,,,H7101N,HX40,
Motor,Filtro,Filtro de aceite,,FA5888,,,H824/2X,HX90D,
Motor,Filtro,Filtro de aceite,,FA5930,,,PFU19326X,,
Motor,Filtro,Filtro de aceite,,FA5997,,,HU1390X,OX426D,
Motor,Filtro,Filtro de aceite,,FA5998,,,HU1077/2Z,OX562D,
Motor,Filtro,Filtro de aceite,,FA5999,,,PU1058X,KX230D,95140E
Motor,Filtro,Filtro de aceite,,FA6145,,,HU11002X,OX1152D,WL10335
Motor,Filtro,Filtro de aceite,,FA7424,,,,,
Motor,Filtro,Filtro de Combustible,,FD1513,,,P982X,,
Motor,Filtro,Filtro de aire,,FL6918,,,C9004,,
Motor,Filtro,Filtro de aire,,FL9107,,,C911X2,SOX60/S,
Motor,Filtro,Filtro de aire,,FLI6869,,,C331600/2,LX626,
Motor,Filtro,Filtro de aire,,FLI6872,,,C33920/3,LX1255,
Motor,Filtro,Filtro de aire,,FLI6916,,,C291420/2,LX3290,42803
Motor,Filtro,Filtro de aire,,FLI6932,,,C301240,LX714,
Motor,Filtro,Filtro de aire,,FLI9013,,,CF1800,LXS224,
Motor,Filtro,Filtro de aire,,FLI9028,,,C311254,LX604/1,
Motor,Filtro,Filtro de aire,,FLI9041,,,C311345/1,LX1587,93151E
Motor,Filtro,Filtro de aire,,FLI9094,,,CF18202,LXS223,
Motor,Filtro,Filtro de aire,,FLI9105,,,C40006,LX814/1,93246E
Motor,Filtro,Filtro de aire,,FLI9112,,,C3217521,LX2081,
Motor,Filtro,Filtro de aire,,FLI9306,,,C311410,LX2068,93163E
Motor,Filtro,Filtro de aire,,FLI9316,,,C321900/2,,46492
Motor,Filtro,Filtro de aire,,FLI9325,,,C261100,LX2109,WA10445
Motor,Filtro,Filtro de aire,,FLI9326,,,C331460/1,LX3141,93372E
Motor,Filtro,Filtro de aire,,FLI9328,,,CF1570,,
Motor,Filtro,Filtro de aire,,FLI9329,,,C1140,LX3009,
Motor,Filtro,Filtro de Combustible,,G10146,,FCI1301,WK69/1,KL156/1,
Motor,Filtro,Filtro de Combustible,,G10147,,,WK69/2,KL156/3,WF8317
Motor,Filtro,Filtro de Combustible,,G10215,,FCI1290,WK720/4,KL571,
Motor,Filtro,Filtro de Combustible,,G10230,GI50/7,FCI1101C,WK6002,KL583,
Motor,Filtro,Filtro de Combustible,,G10230.,GI50/7,FCI1101C,WK6002,KL583,
Motor,Filtro,Filtro de Combustible,,G10243,Gl15,FCI1304,WK69,KL572,WF8386
Motor,Filtro,Filtro de Combustible,,G10819,,FCI1306,WK720/6,KL592,
Motor,Filtro,Filtro de Combustible,,G11954,,FCI1699,,,
Motor,Filtro,Filtro de Combustible,,G121,,FCC2160TC,,,
Motor,Filtro,Filtro de Combustible,,G12783,,FCI1661,WK58/6,,
Motor,Filtro,Filtro de Combustible,,G15,,FCC104,,,
Motor,Filtro,Filtro de Combustible,,G3727,,FCI1117,WK612/2,KL158,33481
Motor,Filtro,Filtro de Combustible,,G3736,,FCI1106A,WK830/3,KL19,33153
Motor,Filtro,Filtro de Combustible,,G3737,,FCI1110B,WK845,KL38,
Motor,Filtro,Filtro de Combustible,,G3744,,FCI1104A,WK853,KL30,33279
Motor,Filtro,Filtro de Combustible,,G3747,,FCI1107A,WK830/6X,KL204,
Motor,Filtro,Filtro de Combustible,,G3802A,Gl06/7,FCI1880,WK79,KL61,
Motor,Filtro,Filtro de Combustible,,G3829,GI01,FCI1105A,WK831,KL65,33594
Motor,Filtro,Filtro de Combustible,,G3829,GI01,FCI1105A,WK830/7,KL2,
Motor,Filtro,Filtro de Combustible,,G3850,Gl06/7,FCI1872,,,
Motor,Filtro,Filtro de Combustible,,G4164,,FCC200,WK31/2,KL13,
Motor,Filtro,Filtro de Combustible,,G4196,GU87,FCC404,,,
Motor,Filtro,Filtro de Combustible,,G4715,,FC109,WK42/5,,33275
Motor,Filtro,Filtro de Combustible,,G4777,,JFC111,WK66,KL171,
Motor,Filtro,Filtro de Combustible,,G5188,AG68,FCC225,WK48/3,KL222,
Motor,Filtro,Filtro de Combustible,,G5188,AG68,FCC225,WK48/3,KL222,
Motor,Filtro,Filtro de Combustible,,G5312,,FCI1111S,WK613/1,KL86,
Motor,Filtro,Filtro de Combustible,,G5355,AG68,FCI1887,WK718/1,KL774,WF10271
Motor,Filtro,Filtro de Combustible,,G5493,GI40,FCI1610,WK513,,WF10309
Motor,Filtro,Filtro de Combustible,,G5493,GI40,FCI1610,WK513,,WF10309
Motor,Filtro,Filtro de Combustible,,G5540,GI04/1,FCI1110S,WK512,KL84,WF8101
Motor,Filtro,Filtro de Combustible,,G5561,,FCI1907,WK6013,,
Motor,Filtro,Filtro de Combustible,,G5607,,FCI1906,WK618/1,KL95,
Motor,Filtro,Filtro de Combustible,,G5738,GI08,FCI1620,WK613/3,KL237,WF36010
Motor,Filtro,Filtro de Combustible,,G5738,GI08,FCI1620,WK613/3,KL237,WF36010
Motor,Filtro,Filtro de Combustible,,G5774,,FCI1732,WK516/1,KL66,33228
Motor,Filtro,Filtro de Combustible,,G5870,GI10,JFCF00,WK730/1,KL79,WF8041
Motor,Filtro,Filtro de Combustible,,G5980,GI06/1,FCI1650,WK712/4,KL224/1,WF33097
Motor,Filtro,Filtro de Combustible,,G5982,,JFC823,WK614/47,KL523,
Motor,Filtro,Filtro de Combustible,,G5995,GI04/7,FCI1660,WK58,KL582,WF10295
Motor,Filtro,Filtro de Combustible,,G5995,GI04/7,FCI1660,WK58,KL582,WF10295
Motor,Filtro,Filtro de Combustible,,G6507,,FCI1119,,,
Motor,Filtro,Filtro de Combustible,,G6573,,JFC514,,,
Motor,Filtro,Filtro de Combustible,,G6574,,FCI1731,WK516,KL35,
Motor,Filtro,Filtro de Combustible,,G6826,,JFC411,WK76/2,,
Motor,Filtro,Filtro de Combustible,,G6827,,JFC708,WK711,KL134,WF8104
Motor,Filtro,Filtro de Combustible,,G7099,,FCI1163,WK79,KL61,
Motor,Filtro,Filtro de Combustible,,G7399,,FCI1739,,,
Motor,Filtro,Filtro de Combustible,,G7612,,JFC235,WK614/36,KL140,33565
Motor,Filtro,Filtro de Combustible,,G7649,GI07/1,FCI1887,WK613/4,KL223,
Motor,Filtro,Filtro de Combustible,,G7729,GI41,FCI1600,WK510,KL238D,WF10307
Motor,Filtro,Filtro de Combustible,,G7729,GI41,FCI1600,WK510,KL238D,WF10307
Motor,Filtro,Filtro de Combustible,,G8018,,FCI1881,WK512/1,KL181,WF8194
Motor,Filtro,Filtro de Combustible,,G8078,,FCI1732,WK516/1,KL66,33228
Motor,Filtro,Filtro de Combustible,,G8160,,JFC594,,,
Motor,Filtro,Filtro de Combustible,,G9291,GI60/7,FCI1695,WK612/7,KL420,WF36220
Motor,Filtro,Filtro de Combustible,,G9412,GI81/1,FCI1697,WK512/1,KL465,WF8194
Motor,Filtro,Filtro de Combustible,,G9484,,FCI1163,WK730/5,KL409,
Motor,Filtro,Filtro de Combustible,,G9526,,FCI1948,WK720,KL82,
Motor,Filtro,Filtro de Combustible,,G9527,,FCI1947,WK711/1,KL87,
Motor,Filtro,Filtro de Combustible,,G9960,,JFC383,WK55/3,KL573,
Motor,Filtro,Filtro de Combustible,,P10089,,FCD2036,WK5001,KL579D,
Motor,Filtro,Filtro de Combustible,,P10195,,FCD2100,WK853/17,KL599,
Motor,Filtro,Filtro de Combustible,,P10196,,,WK842/21X,KL554D,
Motor,Filtro,Filtro de Combustible,,P10222,,FCD2074,WK857/1,KL229/4,WF8358
Motor,Filtro,Filtro de Combustible,,P10275,PSC76,FCD2238,WK954/1X,KC618,33697
Motor,Filtro,Filtro de Combustible,,P10275,PSC76,FCD2238,WK954/1X,KC618,33697
Motor,Filtro,Filtro de Combustible,,P10287,,FCD2073,WK823/3,KL497D,WF8380
Motor,Filtro,Filtro de Combustible,,P10292,,FCD2159,WK9008,KL404/16,WF8390
Motor,Filtro,Filtro de Combustible,,P10357,,,WK9023Z,KL388D,WF8409
Motor,Filtro,Filtro de Combustible,,P10441,,,WK522,KL232,
Motor,Filtro,Filtro de Combustible,,P10503,PSC353,FCD2054,WK962/13,KC492,WF10256
Motor,Filtro,Filtro de Combustible,,P10503,PSC353,FCD2054,WK962/13,KC492,WF10256
Motor,Filtro,Filtro de Combustible,,P10508,,FCD2166,WK521/3,KL477,
Motor,Filtro,Filtro de Combustible,,P10688,PSC498/4,FCD2066/1,WK940/35,KL747,WF10298
Motor,Filtro,Filtro de Combustible,,P10689,,FCD2061,WK846,KL425,WF10281
Motor,Filtro,Filtro de Combustible,,P10689,,FCD2061,WK846,KL425,WF10281
Motor,Filtro,Filtro de Combustible,,P10695,FCI1274,FCD0919,WK9016,KL874,WF8465
Motor,Filtro,Filtro de Combustible,,P10852A,,FCD2063/4,WK8039,KL781,
Motor,Filtro,Filtro de Combustible,,P1103A,,,WK950/16,KC192,
Motor,Filtro,Filtro de Combustible,,P11039,,FCD2036,WK5001,KL169/4D,
Motor,Filtro,Filtro de Combustible,,P1104,PSC744,FCD2040,WK950/3,KC28,WF33367
Motor,Filtro,Filtro de Combustible,,P11194,,FCD2034,WK9046,KL780,
Motor,Filtro,Filtro de Combustible,,P11291,,,WH10004,,57220
Motor,Filtro,Filtro de Combustible,,P1131,,FCD2299,,,
Motor,Filtro,Filtro de Combustible,,P1146G,,FCD2231,WK962/11,,33118
Motor,Filtro,Filtro de Combustible,,P1146,,FCD2231,WK962/11,,33118
Motor,Filtro,Filtro de Combustible,,P1147A,,,,,
Motor,Filtro,Filtro de Combustible,,P11573,,FCD0917,WK939/5,KL432,
Motor,Filtro,Filtro de Combustible,,P12462,,FCD0923,WK10046Z,,
Motor,Filtro,Filtro de Combustible,,P1653A,PSH654,WOH100,WD940/2,HC6,51261
Motor,Filtro,Filtro de Combustible,,P2808,,,WP931,,WL7065
Motor,Filtro,Filtro de Combustible,,P3376,,,WK11102/5,KC222,
Motor,Filtro,Filtro de Combustible,,P3401,PSC410,FCD2041,WK940/7,KC191,WF33353
Motor,Filtro,Filtro de Combustible,,P3522,PSC496,FCD2058,WK842/2,KC18,WF8042
Motor,Filtro,Filtro de Combustible,,P3528A,,FCD2050,WP962/3X,KC28,
Motor,Filtro,Filtro de Combustible,,P3555A,PSL277,WO720,WP11102/3,OC282,51660
Motor,Filtro,Filtro de Combustible,,P3627,PSC619/1,JFC207,WK815/80,KC5,WF33386
Motor,Filtro,Filtro de Combustible,,P3726,,JFC303,WK920/3,KC59,WF8110
Motor,Filtro,Filtro de Combustible,,P3828,PSL322,JFO0306,W1114/80,,51839
Motor,Filtro,Filtro de Combustible,,P4105,PSC100,FCD2170,WK1162,KC4,WF10264
Motor,Filtro,Filtro de Combustible,,P4159,PSC401,FCD2162,WK716,KC22,
Motor,Filtro,Filtro de Combustible,,P4171,,,,,
Motor,Filtro,Filtro de Combustible,,P4178,,JFC207,WK815/80,KC5,WF33386
Motor,Filtro,Filtro de Combustible,,P4182,PSC72/2,FCD2045B,WK723,KC24,WF33358
Motor,Filtro,Filtro de Combustible,,P4183,PSC496,FCD2058,WK842/2,KC18,WF8042
Motor,Filtro,Filtro de Combustible,,P4549A,,FCD2069,WK817/3X,KC63/1D,
Motor,Filtro,Filtro de Combustible,,P4836,,FCD2066/2,WK842/3,KL41,WF8043
Motor,Filtro,Filtro de Combustible,,P5162,,JFC197,,KC239D,
Motor,Filtro,Filtro de Combustible,,P5163,,JFC119,WK932/80,,
Motor,Filtro,Filtro de Combustible,,P5328,PSC4981,FCD2067,WK842/4,KL75,WF8045
Motor,Filtro,Filtro de Combustible,,P5328,PSC4981,FCD2067,WK842/4,KL75,WF8045
Motor,Filtro,Filtro de Combustible,,P5457,PSC73/1,FCD2046,WK724,KC6,33373
Motor,Filtro,Filtro de Combustible,,P5537,PSC496,FCD2058,WK736,,
Motor,Filtro,Filtro de Combustible,,P5652,,FCD2110,WK845/1,KC69,
Motor,Filtro,Filtro de Combustible,,P5661,,FCD2065,WK845/3,KL99,
Motor,Filtro,Filtro de Combustible,,P5694,PSC79,FCD2051,WK9627,KC75,33690E
Motor,Filtro,Filtro de Combustible,,P5797,PSC84,FCD2205,WK940/12,KC94,WF33954
Motor,Filtro,Filtro de Combustible,,P6446,,,,,
Motor,Filtro,Filtro de Combustible,,P6871,PSH025,WOH201,WH980/3,,51495
Motor,Filtro,Filtro de Combustible,,P6881,,WOH210,WH945/2,,51455
Motor,Filtro,Filtro de Combustible,,P6882,PSH693,WOH204,WH945/2,,
Motor,Filtro,Filtro de Combustible,,P6885,,,WH980/7,,
Motor,Filtro,Filtro de Combustible,,P6893,PSH242,WOH705,WH9803,,51486
Motor,Filtro,Filtro de Combustible,,P7027,PSH377,WOH708,WD962/9,,
Motor,Filtro,Filtro de Combustible,,P7252,,,WD13003X,,51746
Motor,Filtro,Filtro de Combustible,,P7253,,,,,
Motor,Filtro,Filtro de Combustible,,P7513,,FCD2039,WK940/5,KC8,
Motor,Filtro,Filtro de Combustible,,P7540,,,WH1257/2,,51730
Motor,Filtro,Filtro de Combustible,,P7566,,,,,
Motor,Filtro,Filtro de Combustible,,P7678A,,,,,
Motor,Filtro,Filtro de Combustible,,P8043,PSC496,FCD2058B,WK842/2,KC18,WF8042
Motor,Filtro,Filtro de Combustible,,P8264,PSC745,FCD2208,WK950/13,KC28,33340
Motor,Filtro,Filtro de Combustible,,P8576,,,WH10005,,57404
Motor,Filtro,Filtro de Combustible,,P8935,,FCD2063,WK853/7,KL173,WF8197
Motor,Filtro,Filtro de Combustible,,P8943,PSC492,FCD2219,WDK962/16,KC217,95014E
Motor,Filtro,Filtro de Combustible,,P9407,PSL419,WO750,WP11102/3,OC282,51660
Motor,Filtro,Filtro de Combustible,,P9421,PSC404,FCD2224,WK1149,KC171,95028E
Motor,Filtro,Filtro de Combustible,,P9422,PSC82,FCD2042,WK9045,KC184,
Motor,Filtro,Filtro de Combustible,,P9436,PSC883,FCD2158/1,WK842/13,KL100/2,
Motor,Filtro,Filtro de Combustible,,P9450,,FCD2222,WK940/20,KC197,95046E
Motor,Filtro,Filtro de Combustible,,P9452,,FCD2063/2,WK853/13,KL230,WF8252
Motor,Filtro,Filtro de Combustible,,P9454,PSC75,FCD2098,WK950/21,KC188,95041E
Motor,Filtro,Filtro de Combustible,,P9454,PSC75,FCD2098,WK950/21,KC18,95041E
Motor,Filtro,Filtro de Combustible,,P9486,,,,KC238D,
Motor,Filtro,Filtro de Combustible,,P9554,,FCD2080,WK841/1,KL160/1,
Motor,Filtro,Filtro de Combustible,,P9626,,,WDK11102/28,KC251,33721
Motor,Filtro,Filtro de Combustible,,P9635,,,WK820/1,KC313,
Motor,Filtro,Filtro de Combustible,,P967,,,WP713,,
Motor,Filtro,Filtro de Combustible,,P9677,,FCD2166,WK521/2,KL478,
Motor,Filtro,Filtro de Combustible,,P9811,,FCD0915,WK9015X,KL777D,
Motor,Filtro,Filtro de Combustible,,P9903,,FCD2062,WK853/15,KL761,WF10282
Motor,Filtro,Filtro de Combustible,,P9947,,FCD0916,WK9392Z,KL431D,WF8360
Motor,Filtro,Filtro de Combustible,,P11047,,FCD2035,WK9034,KL788,WF8460
Motor,Filtro,Filtro de frenos,,PFA5693,DSF0202,DAF100,TB1374X,AL12,93118E
Motor,Filtro,Filtro de Combustible,,PCS11043,,FCD2171,WK8202X,KL723D,
Motor,Filtro,Filtro de aceite,,HPH6349A,PSL300,WO710,WP12300,OC304,WL51748
Motor,Filtro,Filtro de aceite,,HPH6349A,PSL300,WO710,WP12300,OC304,WL51748
Motor,Filtro,Filtro de aceite,,HP1,,,,,
Motor,Filtro,Filtro de aceite,,HP4,,,,,
Motor,Filtro,Filtro de aceite,,HPH9500,PSL909,WO711,WP12121,OC1176,51748XD
Motor,Filtro,Filtro de aceite,,PH12482,,WO412,,OK8,
Motor,Filtro,Filtro de aceite,,PH10044,,WO156,W7008,AL12,WL7459
Motor,Filtro,Filtro de aceite,,PH10060,PSL615,WO133,W7056,OC614,WL7530
Motor,Filtro,Filtro de aceite,,PH10060,PSL615,WO133,W7056,OC614,WL7530
Motor,Filtro,Filtro de aceite,,PH10127,,JFO0K06,W933/4,OC540,WL10678A
Motor,Filtro,Filtro de aceite,,PH10220,PSL598,WO761,W1022,,
Motor,Filtro,Filtro de aceite,,PH10267,PSL655,WO331,W940/69,OC613,WL7445
Motor,Filtro,Filtro de aceite,,PH10268,PSL657,WO421,W914/28,OC570,WL7443
Motor,Filtro,Filtro de aceite,,PH10575,PSL542,,,,
Motor,Filtro,Filtro de aceite,,PH10600,PSL557,WO592,W719/45,OC456,WL10487
Motor,Filtro,Filtro de aceite,,PH10757,PSL556,WO342,W712/93,OC593/3,
Motor,Filtro,Filtro de aceite,,PH11275,PSL134,JFO0197,W67/1,OC1566,WL7217
Motor,Filtro,Filtro de aceite,,PH11440,,WO215,W7032,OC4,WL7513
Motor,Filtro,Filtro de aceite,,PH11447,PSL915,JFO0209,W6020,OC215,WL10470A
Motor,Filtro,Filtro de aceite,,PH11462,,WO137,,,
Motor,Filtro,Filtro de aceite,,PH12005,,WO155,W7050,,
Motor,Filtro,Filtro de aceite,,PH12060,PSL612,WO139,W7056,OC1421,WL7530
Motor,Filtro,Filtro de aceite,,PH13,PSL959,WO510,W936/5,OC114,51060
Motor,Filtro,Filtro de aceite,,PH2,PSL261,WO261,W920/45,OC288,51372
Motor,Filtro,Filtro de aceite,,PH20,PSL190,WO660,W936/4,OC103,51243
Motor,Filtro,Filtro de aceite,,PH2801B,PSL962,WO480,W962,OC32,51820E
Motor,Filtro,Filtro de aceite,,PH2811,PSL171,WO671,W920/7,OC83,WL7135
Motor,Filtro,Filtro de aceite,,PH2821,PSL900,WO280,W940/1,OC534,WL10455A
Motor,Filtro,Filtro de aceite,,PH2821C,,,W940/81,OC324,WL10455A
Motor,Filtro,Filtro de aceite,,PH2824,PSL310,,W8005,OC308,51411E
Motor,Filtro,Filtro de aceite,,PH2825,PSL561,JFO0111,W818/82,OC109/1,
Motor,Filtro,Filtro de aceite,,PH2830,PSL793,WO430,W910/1,OC11,
Motor,Filtro,Filtro de aceite,,PH2842,PSL123,WO470,W940/18,OC54,WL51768
Motor,Filtro,Filtro de aceite,,PH2843/1,,,W1126,,
Motor,Filtro,Filtro de aceite,,PH2846,,WO380,,,
Motor,Filtro,Filtro de aceite,,PH2850,,JFO0101,W933/1,OC59,
Motor,Filtro,Filtro de aceite,,PH2852,PSL962,WO480,W962,OC60,51820E
Motor,Filtro,Filtro de aceite,,PH2856,PSL321,WO360,W811/80,OC230,WL7081
Motor,Filtro,Filtro de aceite,,PH2857A,,WO250,W917,,
Motor,Filtro,Filtro de aceite,,PH2859,,WO640,W918/1,,
Motor,Filtro,Filtro de aceite,,PH2862C,PSL62,,W712/12,OC317,
Motor,Filtro,Filtro de aceite,,PH2864,,,,,
Motor,Filtro,Filtro de aceite,,PH2864A,,,W712/9,OC5,
Motor,Filtro,Filtro de aceite,,PH2870A,PSL561,WO370,W719/5,OC47,WL7070
Motor,Filtro,Filtro de aceite,,PH2871,,,,OC115,
Motor,Filtro,Filtro de aceite,,PH2883,PSL339,WO610,W1170,OC35,51825E
Motor,Filtro,Filtro de aceite,,PH2883,PSL339,WO610,W1170,OC35,51825E
Motor,Filtro,Filtro de aceite,,PH2951,PSL145,JFO601,W68/80,OC215,
Motor,Filtro,Filtro de aceite,,PH2954,,JFO0W00,W811/81,OC215,
Motor,Filtro,Filtro de aceite,,PH2956,PSL47,WO420,W1126/4,OC501,
Motor,Filtro,Filtro de aceite,,PH2960,PSL174,,W11102,OC403,51800
Motor,Filtro,Filtro de aceite,,PH2966,PSL146,WO140,W712/43,OC1051,WL10166
Motor,Filtro,Filtro de aceite,,PH2981,PSL131,JFO0409,,,
Motor,Filtro,Filtro de aceite,,PH3335,PSL405,,W13145/2,OC530,
Motor,Filtro,Filtro de aceite,,PH3387A,PSL62,JFO0398,W712/22,OC405/3,WL7129
Motor,Filtro,Filtro de aceite,,PH3506,,WO128,W936/5,OC114,51060
Motor,Filtro,Filtro de aceite,,PH3562,,WO400,W811/80,OC230,WL7081
Motor,Filtro,Filtro de aceite,,PH3567,,,,,
Motor,Filtro,Filtro de aceite,,PH3569,PSL900,WO590,W940/29,OC51,WL7245
Motor,Filtro,Filtro de aceite,,PH3569ST,,,,OC262,
Motor,Filtro,Filtro de aceite,,PH3593A,,JFO0705,W610/10,OC115,WL10489A
Motor,Filtro,Filtro de aceite,,PH3612,PSL270,WO730,W12110,OC508,51970
Motor,Filtro,Filtro de aceite,,PH3614,PSL134,JFO0215,W712/83,OC1063,WL7570
Motor,Filtro,Filtro de aceite,,PH3682,PSL133,WO110,W818/82,OC109/1,
Motor,Filtro,Filtro de aceite,,PH3757,PSL281,WO700,W1262,OC319,
Motor,Filtro,Filtro de aceite,,PH3766,,WO682,,,
Motor,Filtro,Filtro de aceite,,PH3900,PSL282,WO670,W940/34,OC333,
Motor,Filtro,Filtro de aceite,,PH3976,PSL280,WO680,W950/18,OC320,51607
Motor,Filtro,Filtro de aceite,,PH4386,TM6-3,JFO0898,W610/1,OC217/6,WL7572
Motor,Filtro,Filtro de aceite,,PH4467,,WO763,W1140,OC15,
Motor,Filtro,Filtro de aceite,,PH4469,,WO690,W1150/2,,51798
Motor,Filtro,Filtro de aceite,,PH4479,PSL793,WO430,W910/1,OC11,
Motor,Filtro,Filtro de aceite,,PH4482,PSL561,WO390,W713/4,OC501,
Motor,Filtro,Filtro de aceite,,PH4510,,,W940/37,OC486,
Motor,Filtro,Filtro de aceite,,PH4551,PSH315,WOH200,WD950/2,HC62,
Motor,Filtro,Filtro de aceite,,PH4553A,,WO260,W92032,OC232,
Motor,Filtro,Filtro de aceite,,PH4558,PSL43,WO170,W713/16,OC983,
Motor,Filtro,Filtro de aceite,,PH47,,,,,
Motor,Filtro,Filtro de aceite,,PH4701,PSL619,WO130,W712/22,OC90,WL7129
Motor,Filtro,Filtro de aceite,,PH4703,PSL135,,W914/13,OC976,
Motor,Filtro,Filtro de aceite,,PH4722,PSL619,JFO0398,W712/22,OC90,WL7129
Motor,Filtro,Filtro de aceite,,PH4847A,PSL156,WO330,WP1144,OC248,WL7160
Motor,Filtro,Filtro de aceite,,PH4854,,WO580,W950/4,OC105,WL7133
Motor,Filtro,Filtro de aceite,,PH4887,PSL321,WO500,W920/25,OC223,WL51381
Motor,Filtro,Filtro de aceite,,PH49A,PSL417,WO630,W11102/11,OC121,
Motor,Filtro,Filtro de aceite,,PH4952,,WO550,W713/15,OC237/1,57241
Motor,Filtro,Filtro de aceite,,PH4967,PSL134,JFO0F01,W68/80,OC534,51394
Motor,Filtro,Filtro de aceite,,PH4990A,,WO450,W71319,OC203,
Motor,Filtro,Filtro de aceite,,PH4997,PSL134,JFO0604,W67/81,OC215,
Motor,Filtro,Filtro de aceite,,PH4998,,JFO0301,W67/1,OC195,WL10466A
Motor,Filtro,Filtro de aceite,,PH5046,,,,,
Motor,Filtro,Filtro de aceite,,PH5103,PSL160,WO600,WP1169,OC267,WL51429
Motor,Filtro,Filtro de aceite,,PH5123,PSL128,JFO0213,WP928/80,OC275,51093E
Motor,Filtro,Filtro de aceite,,PH5124,PSL849,JFO0212,WP914/80,OC286,
Motor,Filtro,Filtro de aceite,,PH5126,,JFO0114,WP928/82,OC273,WL10658A
Motor,Filtro,Filtro de aceite,,PH5190,,JFO0895,WP920/80,OC326,
Motor,Filtro,Filtro de aceite,,PH5190,,JFO0895,WP920/80,OC326,
Motor,Filtro,Filtro de aceite,,PH5203,,JFO0906,W920/34,OC265,WL10137
Motor,Filtro,Filtro de aceite,,PH5280,,,W811/80,OC195,WL7081
Motor,Filtro,Filtro de aceite,,PH5317,PSL55,JFO0197,W610/3,OC194,WL10489A
Motor,Filtro,Filtro de aceite,,PH5443,PSL902,WO280,W934,OC261,WL10455A
Motor,Filtro,Filtro de aceite,,PH5511,PSL51,WO410,W79,OC727,WL7427
Motor,Filtro,Filtro de aceite,,PH5529,,JFO0597,W9069,OC297,
Motor,Filtro,Filtro de aceite,,PH5548,PSL560,WO340,W712/52,OC295,WL7203
Motor,Filtro,Filtro de aceite,,PH5548A,,,,OC250,
Motor,Filtro,Filtro de aceite,,PH5552,PSL564,WO541,W719/50,OC264,WL10159
Motor,Filtro,Filtro de aceite,,PH5566/2,PSL135,WO160,W7058,OC976,WL7086
Motor,Filtro,Filtro de aceite,,PH5592,,JFO0297,WP1026,OC294,
Motor,Filtro,Filtro de aceite,,PH5594A,,JFO0593,W67/1,OC195,WL10466A
Motor,Filtro,Filtro de aceite,,PH5713,PSL145,WO150,W712/43,OC1051,WL10166
Motor,Filtro,Filtro de aceite,,PH5717,,,W914/26,OC312,
Motor,Filtro,Filtro de aceite,,PH5752,,WO121,W712/16,OC272,
Motor,Filtro,Filtro de aceite,,PH5754,PSL45,WO170,W713/16,OC983,
Motor,Filtro,Filtro de aceite,,PH5796,PSL77,WO200,W75/3,OC309,WL54145
Motor,Filtro,Filtro de aceite,,PH5803,PSL144,WO180,W719/27,OC460,WL10166
Motor,Filtro,Filtro de aceite,,PH5885,PSL152,WO205,W68,OC475,WL7572
Motor,Filtro,Filtro de aceite,,PH5949,PSL55,WO120,W610/3,OC259,WL10489A
Motor,Filtro,Filtro de aceite,,PH5949,PSL55,WO120,W610/3,OC259,WL10489A
Motor,Filtro,Filtro de aceite,,PH6010A,,JFO0411,W67/10,,
Motor,Filtro,Filtro de aceite,,PH6017A,PSL638,JFO0411,W67/1,OC1566,WL10466A
Motor,Filtro,Filtro de aceite,,PH6018,,JFO0890,MW65,OC1018,
Motor,Filtro,Filtro de aceite,,PH6022,PSL637,JFO0050,,OC21,
Motor,Filtro,Filtro de aceite,,PH6063,,,MW712,OC91D,
Motor,Filtro,Filtro de aceite,,PH6114,,,,OC619,
Motor,Filtro,Filtro de aceite,,PH6355,PSL327,JFO0396,WP928/81,OC274,WL7573
